,Unnamed: 0,cc_x,cc_length_(um),cc_vol_from_img_(um3),branches,nodes,edges,cc_pixel_intensity_ratio,cc_pixel_intensity_488,cc_pixel_intensity_405,cc_pixel_intensity_555,degree_distribution,cc_average_degree_excludeFreeEnds,cc_max_PK,cc_average_connectivity,line_id,diameter,folder_name_x,element_length_(um),element_average_width,element_pixel_intensity_488,element_pixel_intensity_405,element_pixel_intensity_555,element_pixel_intensity_ratio,folder_name_x.1,element_Volume_Voxel,point_id,x_x,y_x,z_x,width_(um),pixel_intensity,x_pixel,y_pixel,z_pixel,pixel_intensity_488,pixel_intensity_405,pixel_intensity_ratio,pixel_intensity_555,x_y,y_y,z_y,node,degree,cc_y,vol_cc,avg_PK_Of_element,element_connectivity,folder_name_y,coeff_of_variance_cc,coeff_of_variance_line_id
557,557,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,143,0.5746161230825344,TCDD1nM4hr1_Subset,0.4061798501905892,0.2350449999999999,777.1875,55.8125,"1152    702.00
1153    532.75
1154    673.50
1155    369.75
Name: pixel_intensity_555, dtype: float64",0.0718134298351427,TCDD1nM4hr1_Subset,0.095470542888047,1,8.97562,30.99471,2.0,0.22997,514.83333,86,104,4,600.5,52.75,0.0878434637801831,532.75,,,,,,,,,,,31.236490528417693,0.0
558,558,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,143,0.5746161230825344,TCDD1nM4hr1_Subset,0.4061798501905892,0.2350449999999999,777.1875,55.8125,"1152    702.00
1153    532.75
1154    673.50
1155    369.75
Name: pixel_intensity_555, dtype: float64",0.0718134298351427,TCDD1nM4hr1_Subset,0.095470542888047,2,8.95815,31.11618,2.0,0.16133,506.66667,86,103,4,958.0,47.0,0.0490605427974947,673.5,9.048,30.888,2.0,213.0,3.0,22.0,10.12918,3.0,0.3333333333333333,TCDD1nM4hr1_Subset,31.236490528417693,0.0
559,559,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,143,0.5746161230825344,TCDD1nM4hr1_Subset,0.4061798501905892,0.2350449999999999,777.1875,55.8125,"1152    702.00
1153    532.75
1154    673.50
1155    369.75
Name: pixel_intensity_555, dtype: float64",0.0718134298351427,TCDD1nM4hr1_Subset,0.095470542888047,3,8.97867,31.26933,2.0,0.21748,421.16667,86,101,4,961.0,74.25,0.0772632674297606,369.75,8.9787,31.2693,2.0,212.0,3.0,22.0,10.12918,3.0,0.3333333333333333,TCDD1nM4hr1_Subset,31.236490528417693,0.0
560,560,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,144,0.5746161230825344,TCDD1nM4hr1_Subset,1.3414554428286298,0.318706,852.35,50.65,"1156    702.00
1157    423.00
1158    391.00
1159    674.50
1160    805.75
Name: pixel_intensity_555, dtype: float64",0.059423945562269,TCDD1nM4hr1_Subset,0.4275298983621413,0,9.048,30.888,2.0,0.3314,509.83333,87,105,4,589.25,49.25,0.0835808230801866,702.0,,,,,,,,,,,31.236490528417693,1.1676932317858492e-14
561,561,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,144,0.5746161230825344,TCDD1nM4hr1_Subset,1.3414554428286298,0.318706,852.35,50.65,"1156    702.00
1157    423.00
1158    391.00
1159    674.50
1160    805.75
Name: pixel_intensity_555, dtype: float64",0.059423945562269,TCDD1nM4hr1_Subset,0.4275298983621413,1,9.09133,30.78393,2.41358,0.30833,386.16667,87,106,5,891.0,42.5,0.047699214365881,423.0,,,,,,,,,,,31.236490528417693,1.1676932317858492e-14
562,562,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,144,0.5746161230825344,TCDD1nM4hr1_Subset,1.3414554428286298,0.318706,852.35,50.65,"1156    702.00
1157    423.00
1158    391.00
1159    674.50
1160    805.75
Name: pixel_intensity_555, dtype: float64",0.059423945562269,TCDD1nM4hr1_Subset,0.4275298983621413,2,9.03717,30.67864,2.75309,0.28526,349.0,87,107,6,809.75,30.5,0.0376659462797159,391.0,9.048,30.888,2.0,213.0,3.0,22.0,10.12918,3.0,0.3333333333333333,TCDD1nM4hr1_Subset,31.236490528417693,1.1676932317858492e-14
563,563,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,144,0.5746161230825344,TCDD1nM4hr1_Subset,1.3414554428286298,0.318706,852.35,50.65,"1156    702.00
1157    423.00
1158    391.00
1159    674.50
1160    805.75
Name: pixel_intensity_555, dtype: float64",0.059423945562269,TCDD1nM4hr1_Subset,0.4275298983621413,3,8.92342,30.56591,2.99383,0.28414,527.33333,86,108,6,928.5,37.75,0.0406569736133548,674.5,,,,,,,,,,,31.236490528417693,1.1676932317858492e-14
564,564,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,144,0.5746161230825344,TCDD1nM4hr1_Subset,1.3414554428286298,0.318706,852.35,50.65,"1156    702.00
1157    423.00
1158    391.00
1159    674.50
1160    805.75
Name: pixel_intensity_555, dtype: float64",0.059423945562269,TCDD1nM4hr1_Subset,0.4275298983621413,4,8.77067,30.43733,3.16667,0.3844,645.5,84,109,6,1043.25,93.25,0.089384136113108,805.75,8.7707,30.4373,3.1667,78.0,3.0,22.0,10.12918,3.0,0.3333333333333333,TCDD1nM4hr1_Subset,31.236490528417693,1.1676932317858492e-14
565,565,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,146,0.5746161230825344,TCDD1nM4hr1_Subset,0.8442814841171838,0.2417016666666666,663.0833333333334,57.41666666666666,"1165    369.75
1166    366.00
1167    339.50
1168    275.25
1169    219.25
1170    109.25
Name: pixel_intensity_555, dtype: float64",0.0865904235264546,TCDD1nM4hr1_Subset,0.2040642418469302,0,8.97867,31.26933,2.0,0.21748,421.16667,86,101,4,961.0,74.25,0.0772632674297606,369.75,,,,,,,,,,,31.236490528417693,0.0
566,566,22,39.05969,10.12918,9,24,28,0.0733201910349402,719.5859728506788,52.76018099547511,448.8235294117647,"{3: 13, 1: 9, 4: 2}",1.9583333333333333,8,0.5106382978723405,146,0.5746161230825344,TCDD1nM4hr1_Subset,0.8442814841171838,0.2417016666666666,663.0833333333334,57.41666666666666,"1165    369.75
1166    366.00
1167    339.50
1168    275.25
1169    219.25
1170    109.25
Name: pixel_intensity_555, dtype: float64",0.0865904235264546,TCDD1nM4hr1_Subset,0.2040642418469302,1,8.88015,31.39791,2.0,0.2774,269.33333,85,100,4,773.5,69.75,0.0901745313510019,366.0,,,,,,,,,,,31.236490528417693,0.0
